gid,nome,tipo,fk
3513,Conceição do Coité,MUNICÍPIO,29
3514,Ibarama,MUNICÍPIO,22
5319,Maracanaú,MUNICÍPIO,32
3515,Itati,MUNICÍPIO,22
3516,Nova Bréscia,MUNICÍPIO,22
3517,Japaratinga,MUNICÍPIO,16
3518,Nova Palma,MUNICÍPIO,22
3519,Santa Maria do Herval,MUNICÍPIO,22
3520,São João do Polêsine,MUNICÍPIO,22
3521,Sobradinho,MUNICÍPIO,22
3522,Capivari de Baixo,MUNICÍPIO,18
3523,Toropi,MUNICÍPIO,22
3524,Torres,MUNICÍPIO,22
3525,Caiçara,MUNICÍPIO,27
3526,Siderópolis,MUNICÍPIO,18
3527,Três Forquilhas,MUNICÍPIO,22
3532,Vale Real,MUNICÍPIO,22
3533,Passo de Torres,MUNICÍPIO,18
3534,São João do Sul,MUNICÍPIO,18
3535,Pescaria Brava,MUNICÍPIO,18
3536,Doutor Ricardo,MUNICÍPIO,22
3537,Santa Rosa do Sul,MUNICÍPIO,18
3538,Encantado,MUNICÍPIO,22
3539,São Ludgero,MUNICÍPIO,18
3540,Farroupilha,MUNICÍPIO,22
3541,Vespasiano Corrêa,MUNICÍPIO,22
3542,Ilópolis,MUNICÍPIO,22
3543,Muçum,MUNICÍPIO,22
3544,Roca Sales,MUNICÍPIO,22
3545,Santa Tereza,MUNICÍPIO,22
3546,São Valentim do Sul,MUNICÍPIO,22
3547,Travesseiro,MUNICÍPIO,22
3548,Itamonte,MUNICÍPIO,24
3549,Maracajá,MUNICÍPIO,18
3550,Morro da Fumaça,MUNICÍPIO,18
3551,Cambará do Sul,MUNICÍPIO,22
3552,Campestre da Serra,MUNICÍPIO,22
3553,Morro do Chapéu do Piauí,MUNICÍPIO,6
3554,Campos Borges,MUNICÍPIO,22
3556,Fazenda Vilanova,MUNICÍPIO,22
3557,Senador Rui Palmeira,MUNICÍPIO,16
3558,Lagoa Bonita do Sul,MUNICÍPIO,22
3559,Mormaço,MUNICÍPIO,22
3560,Nova Araçá,MUNICÍPIO,22
3561,Parobé,MUNICÍPIO,22
3789,Indiaporã,MUNICÍPIO,31
3562,São Sebastião do Caí,MUNICÍPIO,22
3563,Vila Flores,MUNICÍPIO,22
3564,Vila Maria,MUNICÍPIO,22
3565,Paverama,MUNICÍPIO,22
3566,Pedras Grandes,MUNICÍPIO,18
3567,Mato Queimado,MUNICÍPIO,22
3568,Lajes Pintadas,MUNICÍPIO,25
3569,Muliterno,MUNICÍPIO,22
3570,Nova Bassano,MUNICÍPIO,22
3571,Santa Cecília do Sul,MUNICÍPIO,22
3572,Santa Clara do Sul,MUNICÍPIO,22
3573,Barra de São Miguel,MUNICÍPIO,16
3574,Santo Antônio do Planalto,MUNICÍPIO,22
3575,Tio Hugo,MUNICÍPIO,22
5375,Cocal de Telha,MUNICÍPIO,6
3576,Nova Veneza,MUNICÍPIO,18
5376,Floresta do Piauí,MUNICÍPIO,6
3577,Cerro Largo,MUNICÍPIO,22
5377,Santo Antônio de Lisboa,MUNICÍPIO,6
3578,Guarani das Missões,MUNICÍPIO,22
3579,Jaboticaba,MUNICÍPIO,22
3580,Nordestina,MUNICÍPIO,29
3581,Nova Ramada,MUNICÍPIO,22
3582,Salvador das Missões,MUNICÍPIO,22
3583,Canhoba,MUNICÍPIO,20
5378,Itainópolis,MUNICÍPIO,6
3584,Morro Grande,MUNICÍPIO,18
3585,Treze de Maio,MUNICÍPIO,18
3586,Charrua,MUNICÍPIO,22
3587,Dezesseis de Novembro,MUNICÍPIO,22
3588,Erebango,MUNICÍPIO,22
3589,Esmeralda,MUNICÍPIO,22
3590,São Sebastião de Lagoa de Roça,MUNICÍPIO,27
3591,Estação,MUNICÍPIO,22
3592,Machadinho,MUNICÍPIO,22
3593,Jacaré dos Homens,MUNICÍPIO,16
3594,Montauri,MUNICÍPIO,22
3595,Nova Boa Vista,MUNICÍPIO,22
3596,Nova Pádua,MUNICÍPIO,22
3597,Porto Xavier,MUNICÍPIO,22
3598,São José das Missões,MUNICÍPIO,22
3599,São Pedro das Missões,MUNICÍPIO,22
3600,Chã de Alegria,MUNICÍPIO,28
3601,Tupanci do Sul,MUNICÍPIO,22
3602,Ubiretama,MUNICÍPIO,22
5320,Itaitinga,MUNICÍPIO,32
3603,Bom Progresso,MUNICÍPIO,22
3604,Carlos Gomes,MUNICÍPIO,22
3605,Santana do Mundaú,MUNICÍPIO,16
3606,Cruzaltense,MUNICÍPIO,22
3607,Humaitá,MUNICÍPIO,22
3608,Novo Tiradentes,MUNICÍPIO,22
3609,Angelim,MUNICÍPIO,28
3610,Novo Xingu,MUNICÍPIO,22
5321,Iraí de Minas,MUNICÍPIO,24
3611,Paim Filho,MUNICÍPIO,22
3612,Paulo Bento,MUNICÍPIO,22
3613,Porto Vera Cruz,MUNICÍPIO,22
3614,Sagrada Família,MUNICÍPIO,22
3615,Três Arroios,MUNICÍPIO,22
5379,Tibau,MUNICÍPIO,25
3616,Capinzal,MUNICÍPIO,18
3617,Petrolândia,MUNICÍPIO,18
3618,Vera Cruz,MUNICÍPIO,25
3619,Agronômica,MUNICÍPIO,18
3620,Hortolândia,MUNICÍPIO,31
3621,Cristal do Sul,MUNICÍPIO,22
3622,Gramado,MUNICÍPIO,22
3623,Gramado dos Loureiros,MUNICÍPIO,22
3624,Iraí,MUNICÍPIO,22
3625,Palmitinho,MUNICÍPIO,22
3626,Pinheirinho do Vale,MUNICÍPIO,22
3627,Arantina,MUNICÍPIO,24
3628,Rodeio Bonito,MUNICÍPIO,22
3629,Taquaruçu do Sul,MUNICÍPIO,22
3630,Vicente Dutra,MUNICÍPIO,22
3631,Riachão do Poço,MUNICÍPIO,27
3632,Vista Alegre,MUNICÍPIO,22
3633,Frei Rogério,MUNICÍPIO,18
3634,Ipira,MUNICÍPIO,18
3635,Ouro,MUNICÍPIO,18
3636,Paial,MUNICÍPIO,18
3637,Pouso Redondo,MUNICÍPIO,18
5380,Janduís,MUNICÍPIO,25
3638,Catanduvas,MUNICÍPIO,18
3639,Cordilheira Alta,MUNICÍPIO,18
3640,Dona Emma,MUNICÍPIO,18
3641,Iomerê,MUNICÍPIO,18
3642,Joaçaba,MUNICÍPIO,18
3643,Luzerna,MUNICÍPIO,18
3644,Mirim Doce,MUNICÍPIO,18
3645,Mondaí,MUNICÍPIO,18
5381,Olho d'Água do Borges,MUNICÍPIO,25
3646,Planalto Alegre,MUNICÍPIO,18
3647,Argirita,MUNICÍPIO,24
3648,Rio do Oeste,MUNICÍPIO,18
3649,Barão de Monte Alto,MUNICÍPIO,24
3650,Alumínio,MUNICÍPIO,31
3651,Vista Gaúcha,MUNICÍPIO,22
3652,Francisco Morato,MUNICÍPIO,31
3653,Olímpio Noronha,MUNICÍPIO,24
3654,Guararema,MUNICÍPIO,31
3655,Louveira,MUNICÍPIO,31
3656,Nazaré Paulista,MUNICÍPIO,31
3657,Vanini,MUNICÍPIO,22
3658,Canitar,MUNICÍPIO,31
3659,Porto Rico,MUNICÍPIO,17
3660,Jumirim,MUNICÍPIO,31
3661,Saltinho,MUNICÍPIO,31
3662,Divinésia,MUNICÍPIO,24
3663,Amaporã,MUNICÍPIO,17
3664,Florínea,MUNICÍPIO,31
3665,Canas,MUNICÍPIO,31
3666,Cruzália,MUNICÍPIO,31
3667,Nova Odessa,MUNICÍPIO,31
3668,Pedrinhas Paulista,MUNICÍPIO,31
3669,Coimbra,MUNICÍPIO,24
3670,Tarumã,MUNICÍPIO,31
3671,Engenheiro Coelho,MUNICÍPIO,31
3672,Iracemápolis,MUNICÍPIO,31
3673,Lindóia,MUNICÍPIO,31
3674,Ribeirão do Sul,MUNICÍPIO,31
3675,Bom Repouso,MUNICÍPIO,24
3676,Bueno Brandão,MUNICÍPIO,24
3677,Santa Gertrudes,MUNICÍPIO,31
3790,Firmino Alves,MUNICÍPIO,29
3678,Paty do Alferes,MUNICÍPIO,23
3679,Matinhas,MUNICÍPIO,27
3680,Amparo do Serra,MUNICÍPIO,24
3681,Adolfo,MUNICÍPIO,31
3682,Glória de Dourados,MUNICÍPIO,19
3683,Santo Antônio do Jardim,MUNICÍPIO,31
3684,Magda,MUNICÍPIO,31
5088,Milton Brandão,MUNICÍPIO,6
5089,Várzea da Palma,MUNICÍPIO,24
5090,Buritizeiro,MUNICÍPIO,24
5091,Brasilândia de Minas,MUNICÍPIO,24
5092,Tupaciguara,MUNICÍPIO,24
3685,Carvalhos,MUNICÍPIO,24
5093,Alto Santo,MUNICÍPIO,32
5094,Goiatuba,MUNICÍPIO,30
5095,Goiandira,MUNICÍPIO,30
5096,Caldas Novas,MUNICÍPIO,30
5097,Cachoeira Dourada,MUNICÍPIO,30
5098,Buriti Alegre,MUNICÍPIO,30
5099,Centralina,MUNICÍPIO,24
5100,Nova Aurora,MUNICÍPIO,30
5101,Morrinhos,MUNICÍPIO,30
5102,Marzagão,MUNICÍPIO,30
5103,Itumbiara,MUNICÍPIO,30
5104,Canápolis,MUNICÍPIO,24
5105,Panamá,MUNICÍPIO,30
3686,Júlio Mesquita,MUNICÍPIO,31
5107,Goianira,MUNICÍPIO,30
3687,Lavrinhas,MUNICÍPIO,31
5108,São José da Lagoa Tapada,MUNICÍPIO,27
5109,São Francisco de Goiás,MUNICÍPIO,30
5110,Guapó,MUNICÍPIO,30
5111,Caturaí,MUNICÍPIO,30
5112,Inhumas,MUNICÍPIO,30
5113,Trindade,MUNICÍPIO,30
5114,Senador Canedo,MUNICÍPIO,30
5115,Caldazinha,MUNICÍPIO,30
5116,Petrolina de Goiás,MUNICÍPIO,30
5117,Água Limpa,MUNICÍPIO,30
5118,Abadiânia,MUNICÍPIO,30
5119,Bela Vista de Goiás,MUNICÍPIO,30
5120,Jaraguá,MUNICÍPIO,30
5121,Corumbá de Goiás,MUNICÍPIO,30
5122,Três Marias,MUNICÍPIO,24
5123,Varjão de Minas,MUNICÍPIO,24
5124,Morada Nova de Minas,MUNICÍPIO,24
5125,Felixlândia,MUNICÍPIO,24
5126,Lassance,MUNICÍPIO,24
5127,Boa Viagem,MUNICÍPIO,32
5128,Madalena,MUNICÍPIO,32
5129,Paramoti,MUNICÍPIO,32
5130,Luís Correia,MUNICÍPIO,6
5131,Canindé,MUNICÍPIO,32
5132,Monsenhor Tabosa,MUNICÍPIO,32
3688,Águas da Prata,MUNICÍPIO,31
3689,Camaragibe,MUNICÍPIO,28
5133,Novo Oriente,MUNICÍPIO,32
5134,Santa Rosa da Serra,MUNICÍPIO,24
5135,Lagoa da Prata,MUNICÍPIO,24
5136,Perdigão,MUNICÍPIO,24
5137,Iguatama,MUNICÍPIO,24
5138,Nova Serrana,MUNICÍPIO,24
5139,Estrela do Indaiá,MUNICÍPIO,24
5140,Moema,MUNICÍPIO,24
3690,Bandeira do Sul,MUNICÍPIO,24
3691,Vitória Brasil,MUNICÍPIO,31
5141,Matutina,MUNICÍPIO,24
5142,Martinho Campos,MUNICÍPIO,24
5143,Luz,MUNICÍPIO,24
5144,Leandro Ferreira,MUNICÍPIO,24
3692,Carvalhópolis,MUNICÍPIO,24
5145,Dores do Indaiá,MUNICÍPIO,24
5146,Cedro do Abaeté,MUNICÍPIO,24
5147,Quartel Geral,MUNICÍPIO,24
5148,Pompéu,MUNICÍPIO,24
5149,Pitangui,MUNICÍPIO,24
5150,Córrego Danta,MUNICÍPIO,24
5151,Campos Altos,MUNICÍPIO,24
5152,Bom Despacho,MUNICÍPIO,24
5153,Bambuí,MUNICÍPIO,24
3693,Santa Lúcia,MUNICÍPIO,31
3694,Marilena,MUNICÍPIO,17
5154,Araújos,MUNICÍPIO,24
5155,Pentecoste,MUNICÍPIO,32
3695,Bicas,MUNICÍPIO,24
3696,Delfinópolis,MUNICÍPIO,24
3697,Pedranópolis,MUNICÍPIO,31
5156,Manaíra,MUNICÍPIO,27
5157,Serra Talhada,MUNICÍPIO,28
5158,Milhã,MUNICÍPIO,32
3698,Chácara,MUNICÍPIO,24
3699,Coronel Pacheco,MUNICÍPIO,24
3700,Areado,MUNICÍPIO,24
3701,Cândido Rodrigues,MUNICÍPIO,31
3702,São José de Ubá,MUNICÍPIO,23
3703,Santa Ernestina,MUNICÍPIO,31
3704,Astolfo Dutra,MUNICÍPIO,24
3705,São Gonçalo do Piauí,MUNICÍPIO,6
3706,Dumont,MUNICÍPIO,31
3707,Antônio Prado de Minas,MUNICÍPIO,24
3708,Campo do Meio,MUNICÍPIO,24
3709,Franciscópolis,MUNICÍPIO,24
3710,Cristina,MUNICÍPIO,24
3711,Pinhão,MUNICÍPIO,17
3712,Palmital,MUNICÍPIO,17
3713,Pitanga,MUNICÍPIO,17
3714,Silva Jardim,MUNICÍPIO,23
3715,Brejinho,MUNICÍPIO,28
3716,Indaiabira,MUNICÍPIO,24
3717,Desterro do Melo,MUNICÍPIO,24
3718,Ladário,MUNICÍPIO,19
3719,Águas de São Pedro,MUNICÍPIO,31
3720,Catiguá,MUNICÍPIO,31
3721,Turiúba,MUNICÍPIO,31
3722,Aguanil,MUNICÍPIO,24
3723,Tenório,MUNICÍPIO,27
3724,Natividade,MUNICÍPIO,23
3725,Carmópolis,MUNICÍPIO,20
3726,Capelinha,MUNICÍPIO,24
3727,Brodowski,MUNICÍPIO,31
3728,Buritama,MUNICÍPIO,31
3729,Lourdes,MUNICÍPIO,31
3730,Querência do Norte,MUNICÍPIO,17
3731,Jaci,MUNICÍPIO,31
3732,Poloni,MUNICÍPIO,31
5322,Croatá,MUNICÍPIO,32
5323,Santa Cruz dos Milagres,MUNICÍPIO,6
3733,Guzolândia,MUNICÍPIO,31
3734,Ipiguá,MUNICÍPIO,31
3735,Jaborandi,MUNICÍPIO,31
3736,Marinópolis,MUNICÍPIO,31
3737,Treviso,MUNICÍPIO,18
3738,São João de Iracema,MUNICÍPIO,31
3739,São Francisco,MUNICÍPIO,31
3740,Campestre de Goiás,MUNICÍPIO,30
5324,Cachoeira dos Índios,MUNICÍPIO,27
5325,Varjão,MUNICÍPIO,30
5326,Jucurutu,MUNICÍPIO,25
5327,Açu,MUNICÍPIO,25
3741,Córrego Fundo,MUNICÍPIO,24
5328,Paraú,MUNICÍPIO,25
5329,Triunfo Potiguar,MUNICÍPIO,25
5330,Pedra Preta,MUNICÍPIO,25
5331,Valença do Piauí,MUNICÍPIO,6
3742,Crucilândia,MUNICÍPIO,24
5332,Santa Teresinha,MUNICÍPIO,27
5333,Brejo do Cruz,MUNICÍPIO,27
5334,Belém do Brejo do Cruz,MUNICÍPIO,27
5335,Lagoa,MUNICÍPIO,27
5336,Pilões,MUNICÍPIO,25
3743,Três Fronteiras,MUNICÍPIO,31
5337,Marizópolis,MUNICÍPIO,27
5338,Janaúba,MUNICÍPIO,24
3744,Nova Canaã Paulista,MUNICÍPIO,31
3745,Abre Campo,MUNICÍPIO,24
3746,Santa Fé do Sul,MUNICÍPIO,31
3747,Coxixola,MUNICÍPIO,27
3748,Santana da Ponte Pensa,MUNICÍPIO,31
3749,Turmalina,MUNICÍPIO,31
3750,Alvinópolis,MUNICÍPIO,24
3751,Riachão,MUNICÍPIO,27
3752,Itatiaiuçu,MUNICÍPIO,24
3753,Ibirité,MUNICÍPIO,24
3754,Barra dos Coqueiros,MUNICÍPIO,20
3755,Igarapé,MUNICÍPIO,24
3756,Nossa Senhora de Nazaré,MUNICÍPIO,6
3757,Mendes,MUNICÍPIO,23
3856,Cafarnaum,MUNICÍPIO,29
3758,Alvarenga,MUNICÍPIO,24
3759,Jaçanã,MUNICÍPIO,25
3760,Carmésia,MUNICÍPIO,24
3761,Mantenópolis,MUNICÍPIO,8
4124,Bonito,MUNICÍPIO,13
3762,Cantagalo,MUNICÍPIO,24
3763,Divino das Laranjeiras,MUNICÍPIO,24
3764,Capitão Andrade,MUNICÍPIO,24
3765,Pescador,MUNICÍPIO,24
3766,Cuparaque,MUNICÍPIO,24
5382,Jaicós,MUNICÍPIO,6
3767,Fronteira dos Vales,MUNICÍPIO,24
3768,Camutanga,MUNICÍPIO,28
5383,Joca Claudino,MUNICÍPIO,27
5384,Água Comprida,MUNICÍPIO,24
3769,Álvaro de Carvalho,MUNICÍPIO,31
3770,São João da Paraúna,MUNICÍPIO,30
3771,Palminópolis,MUNICÍPIO,30
3772,Nazário,MUNICÍPIO,30
3773,Santa Bárbara de Goiás,MUNICÍPIO,30
3774,Bandeira,MUNICÍPIO,24
3775,Cachoeira de Pajeú,MUNICÍPIO,24
3776,Novo Planalto,MUNICÍPIO,30
3777,Coronel Murta,MUNICÍPIO,24
3778,Nova Olímpia,MUNICÍPIO,21
3779,Santo Antônio do Leste,MUNICÍPIO,21
3780,Engenho Velho,MUNICÍPIO,22
3781,Piaçabuçu,MUNICÍPIO,16
3782,Mato Verde,MUNICÍPIO,24
3785,Itaguaru,MUNICÍPIO,30
3786,Montes Claros de Goiás,MUNICÍPIO,30
3787,Jaciara,MUNICÍPIO,21
3788,Curralinho,MUNICÍPIO,13
3791,Divisópolis,MUNICÍPIO,24
3792,Moeda,MUNICÍPIO,24
3793,Urucânia,MUNICÍPIO,24
3794,Mesópolis,MUNICÍPIO,31
4090,Duas Barras,MUNICÍPIO,23
3795,Maetinga,MUNICÍPIO,29
3796,Taquaral de Goiás,MUNICÍPIO,30
3797,Queimados,MUNICÍPIO,23
3798,Piraí do Norte,MUNICÍPIO,29
3799,Itapitanga,MUNICÍPIO,29
3800,Brejões,MUNICÍPIO,29
3801,Miracema,MUNICÍPIO,23
3802,Itapetim,MUNICÍPIO,28
3803,Indiavaí,MUNICÍPIO,21
3804,Zacarias,MUNICÍPIO,31
3805,São Vicente Férrer,MUNICÍPIO,28
3806,Ubarana,MUNICÍPIO,31
4091,Prata do Piauí,MUNICÍPIO,6
3807,Novo Brasil,MUNICÍPIO,30
3808,Candiba,MUNICÍPIO,29
3809,Amparo,MUNICÍPIO,27
3810,Barra de Santana,MUNICÍPIO,27
3811,Urandi,MUNICÍPIO,29
3812,Coaraci,MUNICÍPIO,29
3813,Quixaba,MUNICÍPIO,27
3814,Itamari,MUNICÍPIO,29
5385,Itatira,MUNICÍPIO,32
3815,Iuiu,MUNICÍPIO,29
3816,Lagoa Salgada,MUNICÍPIO,25
3817,Rio do Antônio,MUNICÍPIO,29
3818,Damianópolis,MUNICÍPIO,30
3819,Esteio,MUNICÍPIO,22
3820,Salinas da Margarida,MUNICÍPIO,29
3821,Santa Inês,MUNICÍPIO,29
3822,Lauro de Freitas,MUNICÍPIO,29
3823,Boninal,MUNICÍPIO,29
3824,São Cristóvão,MUNICÍPIO,20
3825,Mendes Pimentel,MUNICÍPIO,24
3826,Botuporã,MUNICÍPIO,29
3827,Ibirataia,MUNICÍPIO,29
3828,Itororó,MUNICÍPIO,29
3829,Cairu,MUNICÍPIO,29
5386,Caraúbas,MUNICÍPIO,25
3830,Itiruçu,MUNICÍPIO,29
3831,Nova Fátima,MUNICÍPIO,29
3832,Novo Jardim,MUNICÍPIO,15
3833,Ipiranga do Norte,MUNICÍPIO,21
3834,São Miguel das Matas,MUNICÍPIO,29
3835,Sapucaia,MUNICÍPIO,13
3836,Bonópolis,MUNICÍPIO,30
3837,Divinópolis de Goiás,MUNICÍPIO,30
3838,Nova Nazaré,MUNICÍPIO,21
3839,Serra Caiada,MUNICÍPIO,25
3840,Medicilândia,MUNICÍPIO,13
3841,Cocalinho,MUNICÍPIO,21
3842,Alagoinha,MUNICÍPIO,27
3843,Amargosa,MUNICÍPIO,29
5387,Portalegre,MUNICÍPIO,25
3844,Aratuípe,MUNICÍPIO,29
3845,Érico Cardoso,MUNICÍPIO,29
5388,Assunção do Piauí,MUNICÍPIO,6
3846,Jiquiriçá,MUNICÍPIO,29
3847,Lajedo do Tabocal,MUNICÍPIO,29
5389,Magalhães de Almeida,MUNICÍPIO,7
3848,Milagres,MUNICÍPIO,29
5390,Bom Princípio do Piauí,MUNICÍPIO,6
3849,Mutuípe,MUNICÍPIO,29
3850,Nazaré,MUNICÍPIO,29
3851,Salvador,MUNICÍPIO,29
3852,Muritiba,MUNICÍPIO,29
3853,Saubara,MUNICÍPIO,29
3912,Marechal Deodoro,MUNICÍPIO,16
3854,Varzedo,MUNICÍPIO,29
3855,Utinga,MUNICÍPIO,29
3857,Jerônimo Monteiro,MUNICÍPIO,8
3913,Pindoba,MUNICÍPIO,16
3858,Conceição do Almeida,MUNICÍPIO,29
3859,Nova Ibiá,MUNICÍPIO,29
3860,Nova Itarana,MUNICÍPIO,29
3861,Brejolândia,MUNICÍPIO,29
3862,Candeias,MUNICÍPIO,29
3863,Duas Estradas,MUNICÍPIO,27
3864,Catolândia,MUNICÍPIO,29
3865,Lajedinho,MUNICÍPIO,29
5391,Frecheirinha,MUNICÍPIO,32
3866,Wagner,MUNICÍPIO,29
5396,Uruburetama,MUNICÍPIO,32
3867,Riachão do Jacuípe,MUNICÍPIO,29
3868,Campo Grande,MUNICÍPIO,16
3869,Mulungu do Morro,MUNICÍPIO,29
3870,Roteiro,MUNICÍPIO,16
3871,Santa Luzia D'Oeste,MUNICÍPIO,9
3872,Tapiramutá,MUNICÍPIO,29
3873,Maruim,MUNICÍPIO,20
3874,Várzea da Roça,MUNICÍPIO,29
5397,Cocal dos Alves,MUNICÍPIO,6
3875,Miravânia,MUNICÍPIO,24
3876,Piraquara,MUNICÍPIO,17
3877,Várzea Nova,MUNICÍPIO,29
3878,Quatro Barras,MUNICÍPIO,17
3879,Lagoa d'Anta,MUNICÍPIO,25
3880,Barro Alto,MUNICÍPIO,29
3881,Frei Martinho,MUNICÍPIO,27
3882,Jundiá,MUNICÍPIO,25
3883,Barra do Mendes,MUNICÍPIO,29
3884,Canarana,MUNICÍPIO,29
3885,Ipupiara,MUNICÍPIO,29
3886,Cristinápolis,MUNICÍPIO,20
3887,Rio da Conceição,MUNICÍPIO,15
3888,Várzea do Poço,MUNICÍPIO,29
3889,Ipueiras,MUNICÍPIO,15
3890,Pindorama do Tocantins,MUNICÍPIO,15
3891,Silvanópolis,MUNICÍPIO,15
3892,Santa Rita do Tocantins,MUNICÍPIO,15
3893,Caém,MUNICÍPIO,29
3894,Macaíba,MUNICÍPIO,25
3895,Crisópolis,MUNICÍPIO,29
3896,Jesuânia,MUNICÍPIO,24
3897,Lambari,MUNICÍPIO,24
3898,Ribeira do Amparo,MUNICÍPIO,29
3899,Olho d'Água Grande,MUNICÍPIO,16
3900,Fátima,MUNICÍPIO,15
3901,Filadélfia,MUNICÍPIO,29
3902,Antônio Gonçalves,MUNICÍPIO,29
3903,Nipoã,MUNICÍPIO,31
5398,Forquilha,MUNICÍPIO,32
3904,Quixabeira,MUNICÍPIO,29
5399,Rafael Godeiro,MUNICÍPIO,25
3905,Inconfidentes,MUNICÍPIO,24
3906,São Pedro,MUNICÍPIO,25
3907,Gracho Cardoso,MUNICÍPIO,20
3908,Carira,MUNICÍPIO,20
3909,Porto Nacional,MUNICÍPIO,15
3910,Sobradinho,MUNICÍPIO,29
3911,São Gonçalo do Gurguéia,MUNICÍPIO,6
3914,São Sebastião,MUNICÍPIO,16
3915,Taquarana,MUNICÍPIO,16
3916,Traipu,MUNICÍPIO,16
5339,Delta,MUNICÍPIO,24
3917,Aquidabã,MUNICÍPIO,20
5340,Verdelândia,MUNICÍPIO,24
5341,Itacarambi,MUNICÍPIO,24
5342,Jericó,MUNICÍPIO,27
5343,Cônego Marinho,MUNICÍPIO,24
5344,Pedras de Maria da Cruz,MUNICÍPIO,24
3918,São José do Mantimento,MUNICÍPIO,24
5345,Lucrécia,MUNICÍPIO,25
5346,Brasília de Minas,MUNICÍPIO,24
5347,Japonvar,MUNICÍPIO,24
5348,Pintópolis,MUNICÍPIO,24
5349,Urucuia,MUNICÍPIO,24
5350,Arinos,MUNICÍPIO,24
3919,Remanso,MUNICÍPIO,29
3920,Monte Alegre do Piauí,MUNICÍPIO,6
5400,Luís Gomes,MUNICÍPIO,25
3921,Palmeira dos Índios,MUNICÍPIO,16
5401,Pacujá,MUNICÍPIO,32
3922,São José da Tapera,MUNICÍPIO,16
3923,Santana do Seridó,MUNICÍPIO,25
3924,Redenção do Gurguéia,MUNICÍPIO,6
3925,Várzea Branca,MUNICÍPIO,6
3926,Coivaras,MUNICÍPIO,6
3927,Água Branca,MUNICÍPIO,16
3928,Inhapi,MUNICÍPIO,16
3929,Ouro Velho,MUNICÍPIO,27
3930,Pariconha,MUNICÍPIO,16
3931,Paulo Jacinto,MUNICÍPIO,16
3932,Maravilha,MUNICÍPIO,16
5402,Reriutaba,MUNICÍPIO,32
3933,Jatobá,MUNICÍPIO,28
3934,Lagoa do Ouro,MUNICÍPIO,28
3935,Terezinha,MUNICÍPIO,28
3936,Maragogi,MUNICÍPIO,16
3937,Araruna,MUNICÍPIO,27
3938,Porto Calvo,MUNICÍPIO,16
3939,Brejão,MUNICÍPIO,28
3940,Camocim de São Félix,MUNICÍPIO,28
3941,Correntes,MUNICÍPIO,28
3942,Logradouro,MUNICÍPIO,27
3943,Novo Lino,MUNICÍPIO,16
3944,Areia Branca,MUNICÍPIO,20
3945,Barra de São Miguel,MUNICÍPIO,27
3946,Goianinha,MUNICÍPIO,25
3947,Caraúbas,MUNICÍPIO,27
3948,Congo,MUNICÍPIO,27
3949,Japi,MUNICÍPIO,25
3950,Riacho de Santo Antônio,MUNICÍPIO,27
3951,Guarará,MUNICÍPIO,24
3952,Caaporã,MUNICÍPIO,27
3953,Desterro,MUNICÍPIO,27
3954,Sarzedo,MUNICÍPIO,24
3955,Senador Alexandre Costa,MUNICÍPIO,7
3956,Algodão de Jandaíra,MUNICÍPIO,27
3957,Araçagi,MUNICÍPIO,27
3958,Ipueira,MUNICÍPIO,25
3959,Ouro Branco,MUNICÍPIO,25
3965,Itabaianinha,MUNICÍPIO,20
3960,São João do Sabugi,MUNICÍPIO,25
3961,Cuité,MUNICÍPIO,27
3962,Ribeirão Pires,MUNICÍPIO,31
3963,Baía Formosa,MUNICÍPIO,25
3979,Dom Pedro,MUNICÍPIO,7
3964,Canguaretama,MUNICÍPIO,25
3966,Bento Fernandes,MUNICÍPIO,25
3967,Graça Aranha,MUNICÍPIO,7
3968,Santa Filomena do Maranhão,MUNICÍPIO,7
3969,São Domingos do Maranhão,MUNICÍPIO,7
3970,Ceará-Mirim,MUNICÍPIO,25
3971,Itaguatins,MUNICÍPIO,15
3972,São Sebastião do Tocantins,MUNICÍPIO,15
3973,Jenipapo dos Vieiras,MUNICÍPIO,7
3974,Presidente Dutra,MUNICÍPIO,7
3975,São Raimundo do Doca Bezerra,MUNICÍPIO,7
3976,Buenos Aires,MUNICÍPIO,28
3977,Simões,MUNICÍPIO,6
3978,Teresina,MUNICÍPIO,6
3980,Resplendor,MUNICÍPIO,24
5159,Horizonte,MUNICÍPIO,32
3981,São José dos Basílios,MUNICÍPIO,7
3982,São Pedro da Água Branca,MUNICÍPIO,7
5160,Nazarezinho,MUNICÍPIO,27
5161,Campos Sales,MUNICÍPIO,32
3983,São Roberto,MUNICÍPIO,7
5162,Quixeré,MUNICÍPIO,32
3984,Timon,MUNICÍPIO,7
3994,Nova Aliança do Ivaí,MUNICÍPIO,17
3985,União,MUNICÍPIO,6
3986,Bernardo do Mearim,MUNICÍPIO,7
3987,Miguel Alves,MUNICÍPIO,6
3988,Nossa Senhora dos Remédios,MUNICÍPIO,6
3989,Aldeias Altas,MUNICÍPIO,7
3990,Coelho Neto,MUNICÍPIO,7
3995,Milagres do Maranhão,MUNICÍPIO,7
3991,Coroatá,MUNICÍPIO,7
3996,Boa Vista,MUNICÍPIO,27
3992,Pio XII,MUNICÍPIO,7
5163,Granjeiro,MUNICÍPIO,32
3993,Solânea,MUNICÍPIO,27
3997,Breu Branco,MUNICÍPIO,13
3998,Igarapé do Meio,MUNICÍPIO,7
5164,Quixelô,MUNICÍPIO,32
